ColonyID,Species,Site,Pair,Bleach,Date,F0,Fm,Yield,FragVol.mL,ColorScore,BleachScore,DateBlast,BlastVolume.mL,SA.cm2,AFDW.g,BM.mgcm2,SymSlurry.cellmL,SymFrag.cells,ProtSlurry.mgmL,ProtFrag.mg,ProtHost.mgmL,ProtHostFrag.mg,ChlaSlurry.ugmL,ChlaFrag.ug,TAChost.uMCRE,alpha,beta,ik,NPumolmin,Rumolmin,GPumolmin,NP.umolcm2hr,R.umolcm2hr,GP.umolcm2hr,PR,SymSA.cellcm2,ChlProt.ugug,ChlSym.ugcell,ChlSA.ugcm2,ProtSA.mgcm2,TAC.umolmg
3,Montipora capitata,13,1,Bleach,12/10/20,1411,4024,0.649,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Montipora capitata,13,1,Non-bleach,12/10/20,1260,4024,0.687,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Montipora capitata,13,2,Bleach,12/10/20,1173,3662,0.68,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Montipora capitata,13,2,Non-bleach,12/10/20,1135,3176,0.643,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Montipora capitata,13,3,Bleach,12/10/20,1435,4024,0.643,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Montipora capitata,13,3,Non-bleach,12/10/20,1388,4024,0.655,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Porites compressa,13,4,Non-bleach,12/10/20,1393,3813,0.635,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Porites compressa,13,4,Bleach,12/10/20,1059,2799,0.622,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Porites compressa,13,5,Bleach,12/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Porites compressa,13,5,Non-bleach,12/10/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Porites compressa,13,6,Bleach,12/10/20,1981,3856,0.486,11,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Porites compressa,13,6,Non-bleach,12/10/20,1355,4024,0.663,13,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Porites compressa,13,7,Bleach,12/10/20,1447,3803,0.62,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Porites compressa,13,7,Non-bleach,12/10/20,1528,3971,0.615,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Porites compressa,13,8,Bleach,12/10/20,1523,3970,0.616,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Porites compressa,13,8,Non-bleach,12/10/20,1587,3595,0.559,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Montipora capitata,13,9,Bleach,12/10/20,1226,4024,0.695,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Montipora capitata,13,9,Non-bleach,12/10/20,1290,3450,0.626,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Montipora capitata,13,10,Bleach,12/10/20,1346,4024,0.666,17,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Montipora capitata,13,10,Non-bleach,12/10/20,1179,3083,0.618,9,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Montipora capitata,13,11,Bleach,12/10/20,1264,3789,0.666,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Montipora capitata,13,11,Non-bleach,12/10/20,1380,4024,0.657,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Montipora capitata,13,12,Bleach,12/10/20,1413,4024,0.649,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Montipora capitata,13,12,Non-bleach,12/10/20,1467,4024,0.635,9,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Montipora capitata,13,13,Bleach,12/10/20,1274,4024,0.683,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Montipora capitata,13,13,Non-bleach,12/10/20,1390,4024,0.655,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Montipora capitata,13,14,Bleach,12/10/20,1120,3261,0.657,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Montipora capitata,13,14,Non-bleach,12/10/20,1378,4022,0.657,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Montipora capitata,13,15,Bleach,12/10/20,1198,3462,0.654,9,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Montipora capitata,13,15,Non-bleach,12/10/20,1255,3750,0.665,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Porites compressa,13,16,Bleach,12/10/20,1097,2491,0.56,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Porites compressa,13,16,Non-bleach,12/10/20,1607,3678,0.563,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Porites compressa,13,17,Bleach,12/10/20,1482,4024,0.632,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Porites compressa,13,17,Non-bleach,12/10/20,1255,3339,0.624,20,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Porites compressa,13,18,Bleach,12/10/20,1531,4019,0.619,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Porites compressa,13,18,Non-bleach,12/10/20,1741,4024,0.567,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Porites compressa,13,19,Bleach,12/10/20,1405,3947,0.646,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Porites compressa,13,19,Non-bleach,12/10/20,1239,3370,0.632,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Porites compressa,13,20,Bleach,12/10/20,1163,3256,0.643,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Porites compressa,13,20,Non-bleach,12/10/20,1489,4013,0.629,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
